data_ora;rad;temperatura;elevazione;;;
2023-03-01 03:27:47.396;3712;40.26;35;;;
2023-03-01 03:27:47.599;3697;40.26;35;;;
2023-03-01 03:27:47.818;3689;40.26;35;;;
2023-03-01 03:27:48.021;3678;40.26;35;;;
2023-03-01 03:27:48.224;3684;40.26;35;;;
2023-03-01 03:27:48.427;3699;40.26;35;;;
2023-03-01 03:27:48.615;3705;40.26;35;;;
2023-03-01 03:27:48.818;3719;40.26;35;;;
2023-03-01 03:27:49.021;3718;40.26;35;;;
2023-03-01 03:27:49.240;3717;40.26;35;;;
2023-03-01 03:27:49.443;3715;40.26;35;;;
2023-03-01 03:27:49.630;3724;40.26;35;;;
2023-03-01 03:27:49.849;3721;40.26;35;;;
2023-03-01 03:27:50.052;3741;40.26;35;;;
2023-03-01 03:27:50.255;3751;40.26;35;;;
2023-03-01 03:27:50.458;3744;40.26;35;;;
2023-03-01 03:27:50.677;3747;40.26;35;;;
2023-03-01 03:27:50.880;3749;40.26;35;;;
2023-03-01 03:27:51.099;3761;40.26;35;;;
2023-03-01 03:27:51.318;3761;40.26;35;;;
2023-03-01 03:27:51.521;3768;40.26;35;;;
2023-03-01 03:27:51.724;3734;40.26;35;;;
2023-03-01 03:27:51.943;3752;40.26;35;;;
2023-03-01 03:27:52.146;3738;40.26;35;;;
2023-03-01 03:27:52.349;3749;40.26;35;;;
2023-03-01 03:27:52.536;3750;40.26;35;;;
2023-03-01 03:27:52.739;3744;40.26;35;;;
2023-03-01 03:27:52.958;3757;40.26;35;;;
2023-03-01 03:27:53.161;3774;40.26;35;;;
2023-03-01 03:27:53.349;3751;40.26;35;;;
2023-03-01 03:27:53.552;3760;40.26;35;;;
2023-03-01 03:27:53.771;3751;40.29;35;;;
2023-03-01 03:27:53.974;3754;40.29;35;;;
2023-03-01 03:27:54.177;3749;40.26;35;;;
2023-03-01 03:27:54.396;3751;40.26;35;;;
2023-03-01 03:27:54.599;3736;40.26;35;;;
2023-03-01 03:27:54.802;3729;40.26;35;;;
2023-03-01 03:27:55.021;3718;40.26;35;;;
2023-03-01 03:27:55.224;3710;40.26;35;;;
2023-03-01 03:27:55.442;3722;40.26;35;;;
2023-03-01 03:27:55.661;3719;40.26;35;;;
2023-03-01 03:27:55.864;3712;40.26;35;;;
2023-03-01 03:27:56.067;3713;40.26;35;;;
2023-03-01 03:27:56.286;3723;40.26;35;;;
2023-03-01 03:27:56.458;3733;40.26;35;;;
2023-03-01 03:27:56.677;3740;40.26;35;;;
2023-03-01 03:27:56.864;3726;40.26;35;;;
2023-03-01 03:27:57.067;3730;40.29;35;;;
2023-03-01 03:27:57.271;3720;40.29;35;;;
2023-03-01 03:27:57.474;3715;40.29;35;;;
2023-03-01 03:27:57.692;3713;40.29;35;;;
2023-03-01 03:27:57.896;3699;40.29;35;;;
2023-03-01 03:27:58.099;3713;40.29;35;;;
2023-03-01 03:27:58.317;3713;40.29;35;;;
2023-03-01 03:27:58.520;3716;40.29;35;;;
2023-03-01 03:27:58.724;3722;40.29;35;;;
2023-03-01 03:27:58.942;3745;40.29;35;;;
